"","x"
"1366","KIAA1107"
"1367","KIAA1199"
"1368","KIAA1211"
"1369","KIAA1217"
"1370","KIAA1244"
"1371","KIAA1257"
"1372","KIAA1310"
"1373","KIAA1324"
"1374","KIAA1328"
"1375","KIAA1383"
"1376","KIAA1462"
"1377","KIAA1468"
"1378","KIAA1543"
"1379","KIAA1614"
"1380","KIAA1712"
"1381","KIAA1755"
"1382","KIAA1949"
"1383","KIF26B"
"1384","KIFAP3"
"1385","KILLIN"
"1386","KIRREL2"
"1387","KIRREL"
"1388","KISS1"
"1389","KLB"
"1390","KLF15"
"1391","KLF17"
"1392","KLHDC9"
"1393","KLHL18"
"1394","KLHL31"
"1395","KLHL33"
"1396","KLHL8"
"1397","KLK4"
"1398","KLKP1"
"1399","KLRAQ1"
"1400","KRT14"
"1401","KRT18"
"1402","KRT19"
"1403","KRT20"
"1404","KRT222"
"1405","KRT24"
"1406","KRT26"
"1407","KRT38"
"1408","KRT40"
"1409","KRT4"
"1410","KRT72"
"1411","KRT75"
"1412","KRT76"
"1413","KRT8"
"1414","KRTAP1"
"1415","KRTAP10"
"1416","KRTAP10"
"1417","KRTAP19"
"1418","KRTAP19"
"1419","KRTAP2"
"1420","KRTAP2"
"1421","KRTAP2"
"1422","KRTAP27"
"1423","KRTAP4"
"1424","KRTAP4"
"1425","KRTAP5"
"1426","KRTAP5"
"1427","KRTAP5"
"1428","KRTAP5"
"1429","KRTAP5"
"1430","KRTAP5"
"1431","KRTAP6"
"1432","KRTCAP3"
"1433","KY"
"1434","L1TD1"
"1435","LACTB2"
"1436","LAGE3"
"1437","LALBA"
"1438","LAMA1"
"1439","LAMA2"
"1440","LAMA3"
"1441","LAMA4"
"1442","LAMB1"
"1443","LAMB2"
"1444","LAMC1"
"1445","LAMP1"
"1446","LAMP2"
"1447","LAPTM4A"
"1448","LARP7"
"1449","LASP1"
"1450","LASS4"
"1451","LASS5"
"1452","LATS2"
"1453","LBH"
"1454","LBX1"
"1455","LCMT1"
"1456","LCN1"
"1457","LDHD"
"1458","LEAP2"
"1459","LECT1"
"1460","LELP1"
"1461","LEPRE1"
"1462","LEPREL2"
"1463","LETM2"
"1464","LETMD1"
"1465","LFNG"
"1466","LGALS1"
"1467","LGALS9B"
"1468","LGI2"
"1469","LGI3"
"1470","LGR5"
"1471","LHFPL1"
"1472","LHFPL4"
"1473","LHFP"
"1474","LHX6"
"1475","LIAS"
"1476","LIF"
"1477","LIMA1"
"1478","LIMS1"
"1479","LIMS2"
"1480","LIMS3"
"1481","LIMS3"
"1482","LINS1"
"1483","LIPC"
"1484","LIPE"
"1485","LIPH"
"1486","LIX1L"
"1487","LLGL2"
"1488","LMAN1"
"1489","LMCD1"
"1490","LMNA"
"1491","LMOD1"
"1492","LNX1"
"1493","LOC100125556"
"1494","LOC100128788"
"1495","LOC100128822"
"1496","LOC100129034"
"1497","LOC100129387"
"1498","LOC100130581"
"1499","LOC100132215"
"1500","LOC100134259"
"1501","LOC100192378"
"1502","LOC100240726"
"1503","LOC100270710"
"1504","LOC100286844"
"1505","LOC100303728"
"1506","LOC113230"
"1507","LOC121952"
"1508","LOC134466"
"1509","LOC145837"
"1510","LOC151534"
"1511","LOC153910"
"1512","LOC201651"
"1513","LOC282997"
"1514","LOC283731"
"1515","LOC283867"
"1516","LOC284578"
"1517","LOC284661"
"1518","LOC284688"
"1519","LOC285033"
"1520","LOC285205"
"1521","LOC285359"
"1522","LOC285375"
"1523","LOC285692"
"1524","LOC285954"
"1525","LOC286094"
"1526","LOC339290"
"1527","LOC339674"
"1528","LOC340094"
"1529","LOC340508"
"1530","LOC342346"
"1531","LOC374491"
"1532","LOC388428"
"1533","LOC388588"
"1534","LOC388789"
"1535","LOC389705"
"1536","LOC399959"
"1537","LOC400027"
"1538","LOC400043"
"1539","LOC400657"
"1540","LOC400752"
"1541","LOC400759"
"1542","LOC401093"
"1543","LOC401463"
"1544","LOC401588"
"1545","LOC440957"
"1546","LOC441204"
"1547","LOC550643"
"1548","LOC642929"
"1549","LOC644538"
"1550","LOC644936"
"1551","LOC645332"
"1552","LOC645431"
"1553","LOC645676"
"1554","LOC646999"
"1555","LOC648691"
"1556","LOC653501"
"1557","LOC723809"
"1558","LOC728554"
"1559","LOC728723"
"1560","LOC729234"
"1561","LOC729991"
"1562","LOC84931"
"1563","LOC90586"
"1564","LOC92973"
"1565","LONRF2"
"1566","LOXL1"
"1567","LOXL2"
"1568","LOXL3"
"1569","LOXL4"
"1570","LOX"
"1571","LPA"
"1572","LPCAT2"
"1573","LPCAT4"
"1574","LPPR2"
"1575","LPPR4"
"1576","LRCH1"
"1577","LRCH2"
"1578","LRFN2"
"1579","LRP1"
"1580","LRRC15"
"1581","LRRC17"
"1582","LRRC1"
"1583","LRRC20"
"1584","LRRC30"
"1585","LRRC32"
"1586","LRRC3"
"1587","LRRC4B"
"1588","LRRC8B"
"1589","LRRC8C"
"1590","LRRC8D"
"1591","LRRN1"
"1592","LRRN4CL"
"1593","LRRTM4"
"1594","LRTM1"
"1595","LSAMP"
"1596","LSM1"
"1597","LSM6"
"1598","LTBP1"
"1599","LTBP2"
"1600","LTV1"
"1601","LUM"
"1602","LUZP2"
"1603","LY6G6E"
"1604","LY6H"
"1605","LYPD1"
"1606","LYPD4"
"1607","LYPD6B"
"1608","LYRM2"
"1609","LYRM4"
"1610","LYRM5"
"1611","LYRM7"
"1612","LZTS1"
"1613","MADCAM1"
"1614","MAFB"
"1615","MAF"
"1616","MAGEB10"
"1617","MAGED2"
"1618","MAGEL2"
"1619","MAGIX"
"1620","MAL2"
"1621","MAML2"
"1622","MAMLD1"
"1623","MAN2A1"
"1624","MANBA"
"1625","MANF"
"1626","MANSC1"
"1627","MAOA"
"1628","MAOB"
"1629","MAP2K6"
"1630","MAP3K12"
"1631","MAP4K4"
"1632","MAP4"
"1633","MAPK10"
"1634","MAPKAPK2"
"1635","MAPKSP1"
"1636","MARCH3"
"1637","MARCH4"
"1638","MARCH5"
"1639","MARCH9"
"1640","MARCKS"
"1641","MARVELD1"
"1642","MATN3"
"1643","MBD5"
"1644","MBLAC2"
"1645","MBNL2"
"1646","MBNL3"
"1647","MBTD1"
"1648","MC5R"
"1649","MCAM"
"1650","MCCC2"
"1651","MCF2"
"1652","MCHR1"
"1653","MCHR2"
"1654","MCRS1"
"1655","MDH1"
"1656","MDM2"
"1657","MECP2"
"1658","MED13L"
"1659","MED14"
"1660","MED28"
"1661","MED7"
"1662","MEF2A"
"1663","MEF2D"
"1664","MEG3"
"1665","MEIS3"
"1666","MEP1B"
"1667","MEPCE"
"1668","MESP1"
"1669","METAP1"
"1670","METRNL"
"1671","METTL11B"
"1672","METTL2B"
"1673","METTL4"
"1674","MEX3B"
"1675","MFAP2"
"1676","MFAP5"
"1677","MFF"
"1678","MFGE8"
"1679","MFRP"
"1680","MFSD4"
"1681","MFSD5"
"1682","MFSD6L"
"1683","MFSD8"
"1684","MGC21881"
"1685","MGC2889"
"1686","MGC3771"
"1687","MGC45800"
"1688","MGC72080"
"1689","MGST1"
"1690","MGST2"
"1691","MIA"
"1692","MICAL2"
"1693","MICA"
"1694","MID1IP1"
"1695","MID2"
"1696","MIP"
"1697","MITD1"
"1698","MKL1"
"1699","MKNK1"
"1700","MKNK2"
"1701","MLC1"
"1702","MLEC"
"1703","MLL5"
"1704","MLXIP"
"1705","MMAA"
"1706","MMD"
"1707","MME"
"1708","MMP10"
"1709","MMP11"
"1710","MMP13"
"1711","MMP14"
"1712","MMP16"
"1713","MMP1"
"1714","MMP23A"
"1715","MMP23B"
"1716","MMP2"
"1717","MMP3"
"1718","MMP7"
"1719","MMP8"
"1720","MMP9"
"1721","MN1"
"1722","MOAP1"
"1723","MOBKL2A"
"1724","MOBKL2B"
"1725","MOCS3"
"1726","MOGAT2"
"1727","MOG"
"1728","MORC4"
"1729","MPDZ"
"1730","MPP7"
"1731","MPPE1"
"1732","MPST"
"1733","MPZL1"
"1734","MRAS"
"1735","MRC2"
"1736","MRGPRF"
"1737","MRGPRG"
"1738","MRP63"
"1739","MRPL11"
"1740","MRPL12"
"1741","MRPL16"
"1742","MRPL18"
"1743","MRPL21"
"1744","MRPL22"
"1745","MRPL23"
"1746","MRPL38"
"1747","MRPL39"
"1748","MRPL44"
"1749","MRPL53"
"1750","MRPS16"
"1751","MRPS18C"
"1752","MRPS25"
"1753","MRPS31"
"1754","MRPS33"
"1755","MRPS36"
"1756","MRPS5"
"1757","MRVI1"
"1758","MSN"
"1759","MSRB3"
"1760","MSX2"
"1761","MT1B"
"1762","MT1F"
"1763","MTCH2"
"1764","MTCP1NB"
"1765","MTERFD3"
"1766","MTERF"
"1767","MTHFD2L"
"1768","MTIF3"
"1769","MTM1"
"1770","MTMR15"
"1771","MTMR8"
"1772","MTTP"
"1773","MTUS2"
"1774","MUC12"
"1775","MUC20"
"1776","MUC4"
"1777","MUSK"
"1778","MUTYH"
"1779","MXRA5"
"1780","MXRA8"
"1781","MYADM"
"1782","MYCL1"
"1783","MYEOV2"
"1784","MYH10"
"1785","MYH13"
"1786","MYH15"
"1787","MYH1"
"1788","MYH2"
"1789","MYH8"
"1790","MYL10"
"1791","MYL2"
"1792","MYL3"
"1793","MYL4"
"1794","MYL5"
"1795","MYL7"
"1796","MYL9"
"1797","MYLK"
"1798","MYO10"
"1799","MYO16"
"1800","MYO1A"
"1801","MYO1B"
"1802","MYO1D"
"1803","MYO1E"
"1804","MYO5C"
"1805","MYOF"
"1806","MYOT"
"1807","MYOZ3"
"1808","MYST3"
"1809","MYT1L"
"1810","NAA10"
"1811","NAA16"
"1812","NAA38"
"1813","NAALADL1"
"1814","NAALADL2"
"1815","NACAD"
"1816","NACAP1"
"1817","NACA"
"1818","NALCN"
"1819","NAP1L3"
"1820","NAPG"
"1821","NAV2"
"1822","NAV3"
"1823","NBL1"
"1824","NCALD"
"1825","NCKAP5L"
"1826","NCRNA00116"
"1827","NCRNA00120"
"1828","NCRNA00152"
"1829","NCRNA00157"
"1830","NCRNA00159"
"1831","NCRNA00167"
"1832","NCRNA00181"
"1833","NCRNA00183"
"1834","NCRNA00230B"
"1835","NDN"
"1836","NDP"
"1837","NDRG3"
"1838","NDST1"
"1839","NDST3"
"1840","NDUFA10"
"1841","NDUFA1"
"1842","NDUFA2"
"1843","NDUFA5"
"1844","NDUFA6"
"1845","NDUFAF4"
"1846","NDUFB11"
"1847","NDUFB1"
"1848","NDUFB2"
"1849","NDUFB9"
"1850","NDUFC1"
"1851","NDUFS3"
"1852","NDUFS4"
"1853","NDUFS8"
"1854","NDUFV1"
"1855","NDUFV2"
"1856","NDUFV3"
"1857","NEBL"
"1858","NECAB3"
"1859","NEGR1"
"1860","NEK6"
"1861","NEK8"
"1862","NES"
"1863","NETO1"
"1864","NEU4"
"1865","NEURL1B"
"1866","NEUROD1"
"1867","NEUROD4"
"1868","NEXN"
"1869","NFATC1"
"1870","NFATC4"
"1871","NFIL3"
"1872","NFXL1"
"1873","NHEDC1"
"1874","NHLRC2"
"1875","NHP2"
"1876","NHSL2"
"1877","NID1"
"1878","NID2"
"1879","NIPSNAP1"
"1880","NKAPL"
"1881","NKD1"
"1882","NKD2"
"1883","NKIRAS1"
"1884","NKX2"
"1885","NKX3"
"1886","NLGN2"
"1887","NLGN3"
"1888","NLRP2"
"1889","NLRP9"
"1890","NMNAT2"
"1891","NMNAT3"
"1892","NMU"
"1893","NNMT"
"1894","NOG"
"1895","NOL12"
"1896","NOMO1"
"1897","NOMO2"
"1898","NOMO3"
"1899","NOP14"
"1900","NOS1AP"
"1901","NOS2"
"1902","NOTCH2"
"1903","NOTUM"
"1904","NOVA1"
"1905","NOV"
"1906","NOX4"
"1907","NPAS2"
"1908","NPAS3"
"1909","NPEPPS"
"1910","NPM3"
"1911","NPRL2"
"1912","NPTX2"
"1913","NPTXR"
"1914","NPY"
"1915","NQO2"
"1916","NR2E1"
"1917","NR2F6"
"1918","NRIP1"
"1919","NRP1"
"1920","NRP2"
"1921","NSDHL"
"1922","NSMCE4A"
"1923","NSUN7"
"1924","NT5DC1"
"1925","NTAN1"
"1926","NTF3"
"1927","NTM"
"1928","NTNG2"
"1929","NTRK1"
"1930","NUAK1"
"1931","NUDCD2"
"1932","NUDT12"
"1933","NUDT16P1"
"1934","NUDT17"
"1935","NUDT6"
"1936","NUDT8"
"1937","NUDT9P1"
"1938","NUDT9"
"1939","NUP43"
"1940","NXPH3"
"1941","NXT2"
"1942","NYX"
"1943","OAF"
"1944","OBFC2B"
"1945","OBP2A"
"1946","OBSL1"
"1947","OCLN"
"1948","OCM"
"1949","ODF4"
"1950","ODZ2"
"1951","ODZ3"
"1952","OLFM2"
"1953","OLFM3"
"1954","OLFML1"
"1955","OLFML2A"
"1956","OLFML2B"
"1957","OLFML3"
"1958","OLIG2"
"1959","OMD"
"1960","OPN1LW"
"1961","OPN3"
"1962","OPN4"
"1963","OPRL1"
"1964","OPTC"
"1965","OR10R2"
"1966","OR11H1"
"1967","OR13A1"
"1968","OR13C8"
"1969","OR1A2"
"1970","OR2A1"
"1971","OR2C1"
"1972","OR2L13"
"1973","OR2L3"
"1974","OR2T34"
"1975","OR4A16"
"1976","OR4D2"
"1977","OR4F21"
"1978","OR4N5"
"1979","OR51E1"
"1980","OR52I1"
"1981","OR52I2"
"1982","OR5M11"
"1983","OR7D2"
"1984","OR7E5P"
"1985","OR8D2"
"1986","OR9K2"
"1987","ORAI2"
"1988","ORC3L"
"1989","ORC5L"
"1990","OSBPL10"
"1991","OSBPL5"
"1992","OSMR"
"1993","OSTM1"
"1994","OSTalpha"
"1995","OTOP1"
"1996","OTUB1"
"1997","OXT"
"1998","P2RX6P"
"1999","P4HA2"
"2000","P4HA3"
"2001","P4HB"
"2002","PA2G4"
"2003","PABPC1L2A"
"2004","PABPC1L2B"
"2005","PABPC1"
"2006","PABPC3"
"2007","PABPC4L"
"2008","PABPC5"
"2009","PADI1"
"2010","PADI6"
"2011","PAEP"
"2012","PAIP2B"
"2013","PAK1"
"2014","PALM2"
"2015","PALM"
"2016","PAMR1"
"2017","PAM"
"2018","PANX1"
"2019","PAPPA"
"2020","PARD6A"
"2021","PARD6B"
"2022","PARS2"
"2023","PART1"
"2024","PARVA"
"2025","PARVB"
"2026","PAX4"
"2027","PAX9"
"2028","PBRM1"
"2029","PCBD1"
"2030","PCBD2"
"2031","PCDH18"
"2032","PCDH8"
"2033","PCDHA10"
"2034","PCDHA3"
"2035","PCDHA4"
"2036","PCDHB12"
"2037","PCDHB15"
"2038","PCDHB16"
"2039","PCDHB18"
"2040","PCDHB4"
"2041","PCDHGA10"
"2042","PCDHGA11"
"2043","PCDHGA12"
"2044","PCDHGA2"
"2045","PCDHGA3"
"2046","PCDHGA4"
"2047","PCDHGA5"
"2048","PCDHGA6"
"2049","PCDHGA9"
"2050","PCDHGB4"
"2051","PCDHGB5"
"2052","PCDHGB6"
"2053","PCDHGB7"
"2054","PCDHGC3"
"2055","PCMT1"
"2056","PCNX"
"2057","PCOLCE"
"2058","PCSK5"
"2059","PCYOX1L"
"2060","PCYT2"
"2061","PDCD2"
"2062","PDCD6IP"
"2063","PDE10A"
"2064","PDE3A"
"2065","PDE4A"
"2066","PDE5A"
"2067","PDE6B"
"2068","PDE7B"
"2069","PDE9A"
"2070","PDGFB"
"2071","PDGFC"
"2072","PDGFD"
"2073","PDGFRA"
"2074","PDGFRB"
"2075","PDGFRL"
"2076","PDIA3P"
"2077","PDIA3"
"2078","PDIA4"
"2079","PDIK1L"
"2080","PDLIM2"
"2081","PDLIM3"
"2082","PDLIM4"
"2083","PDLIM5"
"2084","PDLIM7"
"2085","PDPN"
"2086","PDRG1"
"2087","PDS5B"
"2088","PDZD3"
"2089","PDZRN3"
"2090","PDZRN4"
"2091","PEA15"
"2092","PEG3AS"
"2093","PEG3"
"2094","PENK"
"2095","PEX11G"
"2096","PEX1"
"2097","PFKFB1"
"2098","PFKFB3"
"2099","PGAP2"
"2100","PGAP3"
"2101","PGCP"
"2102","PGF"
"2103","PGGT1B"
"2104","PGLYRP1"
"2105","PGM2L1"
"2106","PGR"
"2107","PHF20"
"2108","PHLDA1"
"2109","PHLDB1"
"2110","PHLPP1"
"2111","PHOSPHO1"
"2112","PHOX2B"
"2113","PI4K2A"
"2114","PIAS3"
"2115","PICALM"
"2116","PIGF"
"2117","PIGN"
"2118","PIGP"
"2119","PIGT"
"2120","PIGY"
"2121","PIGZ"
"2122","PIK3R1"
"2123","PIM1"
"2124","PISD"
"2125","PIWIL3"
"2126","PJA1"
"2127","PKD2"
"2128","PKIG"
"2129","PKM2"
"2130","PKP2"
"2131","PLA2G15"
"2132","PLA2G5"
"2133","PLAC4"
"2134","PLAT"
"2135","PLAUR"
"2136","PLBD2"
"2137","PLEKHA2"
"2138","PLEKHA7"
"2139","PLEKHG2"
"2140","PLIN1"
"2141","PLIN3"
"2142","PLLP"
"2143","PLOD1"
"2144","PLOD2"
"2145","PLOD3"
"2146","PLP1"
"2147","PLS1"
"2148","PLXDC1"
"2149","PLXDC2"
"2150","PLXNA4"
"2151","PLXND1"
"2152","PMCHL2"
"2153","PMEPA1"
"2154","PMP22"
"2155","PMPCB"
"2156","PMS2L1"
"2157","PMS2L5"
"2158","PNMAL1"
"2159","PNPLA4"
"2160","PNPO"
"2161","POC5"
"2162","PODNL1"
"2163","PODN"
"2164","POFUT2"
"2165","POLB"
"2166","POLE4"
"2167","POLR1D"
"2168","POLR2B"
"2169","POLR2G"
"2170","POSTN"
"2171","POU2F3"
"2172","POU3F4"
"2173","PP14571"
"2174","PPA2"
"2175","PPAN"
"2176","PPAP2C"
"2177","PPAPDC1A"
"2178","PPAPDC1B"
"2179","PPAPDC2"
"2180","PPAPDC3"
"2181","PPARGC1A"
"2182","PPARGC1B"
"2183","PPARG"
"2184","PPAT"
"2185","PPBP"
"2186","PPEF1"
"2187","PPFIA2"
"2188","PPFIBP1"
"2189","PPIB"
"2190","PPIC"
"2191","PPIL3"
"2192","PPM1H"
"2193","PPM1L"
"2194","PPP1R9A"
"2195","PPP3CA"
"2196","PPP3CB"
"2197","PPY2"
"2198","PQBP1"
"2199","PRAF2"
"2200","PRDM1"
"2201","PRDM6"
"2202","PRDX2"
"2203","PRDXDD1P"
"2204","PRELP"
"2205","PRICKLE1"
"2206","PRICKLE2"
"2207","PRINS"
"2208","PRKAB1"
"2209","PRKAG1"
"2210","PRKCA"
"2211","PRKCDBP"
"2212","PRKG1"
"2213","PRLR"
"2214","PRMT10"
"2215","PRNP"
"2216","PROCR"
"2217","PROSC"
"2218","PRPF19"
"2219","PRPH2"
"2220","PRPS2"
"2221","PRR15"
"2222","PRR16"
"2223","PRR23C"
"2224","PRR5L"
"2225","PRRC1"
"2226","PRRG1"
"2227","PRRX1"
"2228","PRRX2"
"2229","PRSS23"
"2230","PRSS33"
"2231","PSAPL1"
"2232","PSD"
"2233","PSG6"
"2234","PSMB1"
"2235","PSMD10"
"2236","PSMD13"
"2237","PSMG2"
"2238","PSMG4"
"2239","PTENP1"
"2240","PTEN"
"2241","PTGER1"
"2242","PTGER3"
"2243","PTGFRN"
"2244","PTGFR"
"2245","PTGIR"
"2246","PTGS1"
"2247","PTH1R"
"2248","PTK7"
"2249","PTPLB"
"2250","PTPMT1"
"2251","PTPN12"
"2252","PTPN21"
"2253","PTPN2"
"2254","PTPN4"
"2255","PTPRA"
"2256","PTPRE"
"2257","PTPRK"
"2258","PTPRN"
"2259","PTPRQ"
"2260","PTPRT"
"2261","PTRF"
"2262","PTTG1IP"
"2263","PTX3"
"2264","PUM2"
"2265","PXDN"
"2266","PYGB"
"2267","QRSL1"
"2268","RAB10"
"2269","RAB11FIP1"
"2270","RAB11FIP2"
"2271","RAB11FIP4"
"2272","RAB11FIP5"
"2273","RAB26"
"2274","RAB28"
"2275","RAB31"
"2276","RAB34"
"2277","RAB3A"
"2278","RAB3IL1"
"2279","RABL2A"
"2280","RAD9B"
"2281","RAE1"
"2282","RAI14"
"2283","RAI2"
"2284","RALGPS1"
"2285","RALGPS2"
"2286","RAP2A"
"2287","RARRES2"
"2288","RASA1"
"2289","RASA3"
"2290","RASAL2"
"2291","RASD2"
"2292","RASGRF2"
"2293","RASL10A"
"2294","RASL11B"
"2295","RASSF7"
"2296","RASSF8"
"2297","RAVER2"
"2298","RBBP7"
"2299","RBM20"
"2300","RBM45"
"2301","RBM4"
"2302","RBM9"
"2303","RBMS1"
"2304","RBMS2"
"2305","RBMS3"
"2306","RBMX2"
"2307","RBPMS2"
"2308","RCAN2"
"2309","RCBTB1"
"2310","RCL1"
"2311","RCN3"
"2312","RCVRN"
"2313","RDH10"
"2314","RDH8"
"2315","RECK"
"2316","RELA"
"2317","REL"
"2318","REP15"
"2319","REPS1"
"2320","REV1"
"2321","RFTN2"
"2322","RFX3"
"2323","RFX8"
"2324","RG9MTD2"
"2325","RGAG1"
"2326","RGMA"
"2327","RGNEF"
"2328","RGS16"
"2329","RGS21"
"2330","RGS3"
"2331","RGS4"
"2332","RHBDF2"
"2333","RHD"
"2334","RHOBTB1"
"2335","RHOBTB3"
"2336","RIC8A"
"2337","RIMS1"
"2338","RIN2"
"2339","RINT1"
"2340","RLN1"
"2341","RLN2"
"2342","RMND1"
"2343","RMND5B"
"2344","RNASE4"
"2345","RNASEL"
"2346","RNF138"
"2347","RNF144A"
"2348","RNF149"
"2349","RNF152"
"2350","RNF170"
"2351","RNF180"
"2352","RNF208"
"2353","RNU11"
"2354","ROCK1"
"2355","ROM1"
"2356","ROMO1"
"2357","ROR2"
"2358","RPGRIP1"
"2359","RPGR"
"2360","RPL10"
"2361","RPL13AP20"
"2362","RPL26L1"
"2363","RPL27A"
"2364","RPL29P2"
"2365","RPL29"
"2366","RPL34"
"2367","RPL36A"
"2368","RPL6"
"2369","RPL9"
"2370","RPLP0P2"
"2371","RPLP2"
"2372","RPN2"
"2373","RPP25"
"2374","RPPH1"
"2375","RPRD1A"
"2376","RPS10P7"
"2377","RPS21"
"2378","RPS6KA5"
"2379","RPS6KL1"
"2380","RPUSD3"
"2381","RRAGB"
"2382","RRP8"
"2383","RSBN1L"
"2384","RSL1D1"
"2385","RSPO3"
"2386","RSU1"
"2387","RTN4IP1"
"2388","RTN4RL2"
"2389","RTN4"
"2390","RUNDC2A"
"2391","RUNX1T1"
"2392","RUNX1"
"2393","RUNX2"
"2394","RXFP3"
"2395","RYBP"
"2396","S1PR2"
"2397","S1PR3"
"2398","SAA3P"
"2399","SALL4"
"2400","SAMD10"
"2401","SAMD14"
"2402","SAP18"
"2403","SAPS3"
"2404","SAR1A"
"2405","SARNP"
"2406","SBDS"
"2407","SCAI"
"2408","SCAND2"
"2409","SCARB1"
"2410","SCARF2"
"2411","SCARNA10"
"2412","SCARNA14"
"2413","SCARNA4"
"2414","SCG5"
"2415","SCGB1D2"
"2416","SCN11A"
"2417","SCN1B"
"2418","SCN2B"
"2419","SCN4B"
"2420","SCNN1A"
"2421","SCT"
"2422","SDAD1"
"2423","SDC2"
"2424","SDC4P"
"2425","SDHAF2"
"2426","SEC13"
"2427","SEC22C"
"2428","SEC23A"
"2429","SEC24A"
"2430","SEC24D"
"2431","SEC31A"
"2432","SEC63"
"2433","SEH1L"
"2434","SEL1L2"
"2435","SEL1L"
"2436","SELM"
"2437","SEMA3C"
"2438","SEMA3D"
"2439","SEMA4C"
"2440","SEMA5A"
"2441","SEMA5B"
"2442","SEMA6B"
"2443","SEMA7A"
"2444","SEMG1"
"2445","SEPSECS"
"2446","SEPT11"
"2447","SEPT4"
"2448","SEPT8"
"2449","SEPT9"
"2450","SERAC1"
"2451","SERF1A"
"2452","SERINC3"
"2453","SERPINA5"
"2454","SERPINE1"
"2455","SERPINE2"
"2456","SERPINE3"
"2457","SERPINF1"
"2458","SERPING1"
"2459","SERPINH1"
"2460","SETD4"
"2461","SETD8"
"2462","SETMAR"
"2463","SEZ6L2"
"2464","SEZ6L"
"2465","SF3A1"
"2466","SF3B5"
"2467","SFRP2"
"2468","SFRP4"
"2469","SFRS12IP1"
"2470","SFXN2"
"2471","SFXN3"
"2472","SFXN4"
"2473","SGCD"
"2474","SGCG"
"2475","SGIP1"
"2476","SGK1"
"2477","SGK269"
"2478","SGK3"
"2479","SGPL1"
"2480","SGPP1"
"2481","SGPP2"
"2482","SGSM1"
"2483","SH2D4B"
"2484","SH2D6"
"2485","SH3BGR"
"2486","SH3BP4"
"2487","SH3PXD2A"
"2488","SH3PXD2B"
"2489","SH3RF3"
"2490","SHANK1"
"2491","SHC2"
"2492","SHC3"
"2493","SHF"
"2494","SHISA4"
"2495","SHISA5"
"2496","SHPRH"
"2497","SIAH1"
"2498","SIK1"
"2499","SILV"
"2500","SIRPA"
"2501","SIRT5"
"2502","SKIL"
"2503","SLBP"
"2504","SLC10A1"
"2505","SLC10A5"
"2506","SLC12A4"
"2507","SLC13A2"
"2508","SLC15A2"
"2509","SLC15A4"
"2510","SLC16A2"
"2511","SLC16A3"
"2512","SLC16A5"
"2513","SLC16A7"
"2514","SLC17A2"
"2515","SLC17A6"
"2516","SLC17A7"
"2517","SLC17A9"
"2518","SLC1A2"
"2519","SLC1A7"
"2520","SLC20A1"
"2521","SLC22A17"
"2522","SLC22A18"
"2523","SLC22A1"
"2524","SLC22A5"
"2525","SLC22A7"
"2526","SLC24A2"
"2527","SLC24A3"
"2528","SLC24A5"
"2529","SLC25A10"
"2530","SLC25A16"
"2531","SLC25A33"
"2532","SLC25A41"
"2533","SLC25A4"
"2534","SLC26A11"
"2535","SLC26A5"
"2536","SLC27A5"
"2537","SLC28A2"
"2538","SLC2A13"
"2539","SLC2A14"
"2540","SLC2A3"
"2541","SLC2A4"
"2542","SLC2A8"
"2543","SLC35A3"
"2544","SLC38A5"
"2545","SLC38A9"
"2546","SLC39A13"
"2547","SLC39A14"
"2548","SLC39A1"
"2549","SLC41A2"
"2550","SLC45A1"
"2551","SLC4A2"
"2552","SLC5A7"
"2553","SLC6A13"
"2554","SLC6A17"
"2555","SLC6A1"
"2556","SLC6A4"
"2557","SLC6A9"
"2558","SLC9A2"
"2559","SLITRK3"
"2560","SLITRK5"
"2561","SLMAP"
"2562","SLMO2"
"2563","SMAD3"
"2564","SMAD5OS"
"2565","SMAD7"
"2566","SMAGP"
"2567","SMARCA1"
"2568","SMARCAD1"
"2569","SMCR7"
"2570","SMEK2"
"2571","SMPD1"
"2572","SMPD2"
"2573","SMTN"
"2574","SMUG1"
"2575","SMYD1"
"2576","SNAI1"
"2577","SNAI2"
"2578","SNAP25"
"2579","SND1"
"2580","SNED1"
"2581","SNHG11"
"2582","SNHG5"
"2583","SNHG6"
"2584","SNHG8"
"2585","SNORA10"
"2586","SNORA14B"
"2587","SNORA1"
"2588","SNORA22"
"2589","SNORA23"
"2590","SNORA31"
"2591","SNORA34"
"2592","SNORA42"
"2593","SNORA45"
"2594","SNORA49"
"2595","SNORA53"
"2596","SNORA56"
"2597","SNORA57"
"2598","SNORA59B"
"2599","SNORA5C"
"2600","SNORA63"
"2601","SNORA71A"
"2602","SNORA71B"
"2603","SNORA74A"
"2604","SNORA75"
"2605","SNORA76"
"2606","SNORD115"
"2607","SNORD94"
"2608","SNPH"
"2609","SNX24"
"2610","SNX29"
"2611","SNX31"
"2612","SNX33"
"2613","SNX5"
"2614","SNX9"
"2615","SOBP"
"2616","SOHLH2"
"2617","SON"
"2618","SORCS2"
"2619","SORD"
"2620","SOX11"
"2621","SOX13"
"2622","SOX9"
"2623","SP6"
"2624","SPACA1"
"2625","SPACA4"
"2626","SPACA5"
"2627","SPANXN3"
"2628","SPARC"
"2629","SPATA20"
"2630","SPATA8"
"2631","SPATS2L"
"2632","SPHK1"
"2633","SPIN3"
"2634","SPIRE1"
"2635","SPOCK1"
